"Gene"	"Freq"
"NAB2"	2
"NACA"	2
"NACAL"	2
"NADSYN1"	2
"NAG8"	2
"NAGA"	2
"NAGLU"	2
"NAGS"	2
"NALP10"	2
"NALP12"	2
"NALP14"	2
"NALP2"	2
"NALP4"	2
"NALP5"	2
"NALP6"	2
"NALP7"	2
"NANOS1"	2
"NANP"	2
"NANS"	2
"NAP1L1"	2
"NAP1L3"	2
"NAP1L4"	2
"NAP1L5"	2
"NAPA"	2
"NAPB"	2
"NAPE-PLD"	2
"NAPRT1"	2
"NARFL"	2
"NARG1"	2
"NARG1L"	2
"NARG2"	2
"NARS2"	2
"NAT1"	2
"NAT10"	2
"NAT2"	2
"NAT5"	2
"NAT6"	2
"NAT8"	2
"NAT9"	2
"NAV1"	2
"NAV2"	2
"NBL1"	2
"NBLA04196"	2
"NBN"	2
"NBPF3"	2
"NBR2"	2
"NCALD"	2
"NCAM1"	2
"NCDN"	2
"NCF1"	2
"NCF2"	2
"NCK1"	2
"NCKAP1"	2
"NCKIPSD"	2
"NCL"	2
"NCOA2"	2
"NCOA3"	2
"NCOA4"	2
"NCOA5"	2
"NCOA6"	2
"NCOA7"	2
"NCOR1"	2
"NCOR2"	2
"NCR1"	2
"NCRMS"	2
"NCSTN"	2
"NDE1"	2
"NDEL1"	2
"NDFIP1"	2
"NDNL2"	2
"NDOR1"	2
"NDRG1"	2
"NDRG2"	2
"NDRG3"	2
"NDRG4"	2
"NDST1"	2
"NDST2"	2
"NDST3"	2
"NDST4"	2
"NDUFA1"	2
"NDUFA10"	2
"NDUFA11"	2
"NDUFA12"	2
"NDUFA13"	2
"NDUFA3"	2
"NDUFA4"	2
"NDUFA5"	2
"NDUFA7"	2
"NDUFA9"	2
"NDUFAB1"	2
"NDUFAF1"	2
"NDUFB10"	2
"NDUFB11"	2
"NDUFB2"	2
"NDUFB5"	2
"NDUFB6"	2
"NDUFB7"	2
"NDUFB8"	2
"NDUFB9"	2
"NDUFC1"	2
"NDUFC2"	2
"NDUFS1"	2
"NDUFS2"	2
"NDUFS3"	2
"NDUFS5"	2
"NDUFS7"	2
"NDUFS8"	2
"NDUFV1"	2
"NEBL"	2
"NECAP2"	2
"NEDD1"	2
"NEDD4"	2
"NEDD8"	2
"NEDD9"	2
"NEF3"	2
"NEFH"	2
"NEGR1"	2
"NEIL1"	2
"NEIL2"	2
"NEIL3"	2
"NEK2"	2
"NEK3"	2
"NEK4"	2
"NEK6"	2
"NEK7"	2
"NEK9"	2
"NELF"	2
"NELL1"	2
"NELL2"	2
"NENF"	2
"NEO1"	2
"NES"	2
"NETO1"	2
"NEU1"	2
"NEU2"	2
"NEU4"	2
"NEURL"	2
"NEURL2"	2
"NEUROD1"	2
"NEUROD2"	2
"NEUROD4"	2
"NEUROD6"	2
"NEUROG2"	2
"NEUROG3"	2
"NF1"	2
"NF2"	2
"NFAM1"	2
"NFASC"	2
"NFAT5"	2
"NFATC1"	2
"NFATC2"	2
"NFATC2IP"	2
"NFATC3"	2
"NFATC4"	2
"NFE2"	2
"NFE2L1"	2
"NFE2L2"	2
"NFE2L3"	2
"NFIA"	2
"NFIC"	2
"NFIL3"	2
"NFIX"	2
"NFKB1"	2
"NFKB2"	2
"NFKBIA"	2
"NFKBIE"	2
"NFKBIL1"	2
"NFKBIZ"	2
"NFS1"	2
"NFX1"	2
"NFXL1"	2
"NFYA"	2
"NFYB"	2
"NFYC"	2
"NGEF"	2
"NGFB"	2
"NGFR"	2
"NGFRAP1"	2
"NHLH1"	2
"NHLRC1"	2
"NHLRC2"	2
"NHN1"	2
"NHP2L1"	2
"NHS"	2
"NICN1"	2
"NID1"	2
"NID2"	2
"NIFIE14"	2
"NIFUN"	2
"NINJ1"	2
"NINJ2"	2
"NIP"	2
"NIP7"	2
"NIPA1"	2
"NIPA2"	2
"NIPBL"	2
"NIPSNAP1"	2
"NIPSNAP3A"	2
"NIPSNAP3B"	2
"NISCH"	2
"NIT1"	2
"NKAP"	2
"NKD1"	2
"NKG7"	2
"NKTR"	2
"NKX2-2"	2
"NKX2-5"	2
"NKX3-1"	2
"NKX6-1"	2
"NKX6-2"	2
"NLE1"	2
"NLGN2"	2
"NLGN3"	2
"NLGN4X"	2
"NMB"	2
"NMBR"	2
"NMD3"	2
"NME1"	2
"NME3"	2
"NME5"	2
"NME6"	2
"NME7"	2
"NMI"	2
"NMNAT1"	2
"NMNAT2"	2
"NMNAT3"	2
"NMT1"	2
"NMU"	2
"NMUR1"	2
"NNMT"	2
"NNT"	2
"NOB1P"	2
"NOC2L"	2
"NOC3L"	2
"NOC4L"	2
"NOD27"	2
"NOD9"	2
"NOG"	2
"NOL1"	2
"NOL10"	2
"NOL11"	2
"NOL3"	2
"NOL4"	2
"NOL5A"	2
"NOL7"	2
"NOL9"	2
"NOLA2"	2
"NOLA3"	2
"NOLC1"	2
"NOMO1"	2
"NOMO2"	2
"NONO"	2
"NOP5/NOP58"	2
"NOPE"	2
"NOS1"	2
"NOS1AP"	2
"NOS2A"	2
"NOS3"	2
"NOSIP"	2
"NOTCH1"	2
"NOTCH2"	2
"NOTCH2NL"	2
"NOTCH3"	2
"NOTCH4"	2
"NOV"	2
"NOVA2"	2
"NOX3"	2
"NOX4"	2
"NOXA1"	2
"NP"	2
"NPAL1"	2
"NPAS1"	2
"NPAS2"	2
"NPAS3"	2
"NPAS4"	2
"NPB"	2
"NPBWR1"	2
"NPBWR2"	2
"NPC1L1"	2
"NPC2"	2
"NPDC1"	2
"NPEPPS"	2
"NPFF"	2
"NPFFR2"	2
"NPHP1"	2
"NPHP3"	2
"NPIP"	2
"NPL"	2
"NPM1"	2
"NPM2"	2
"NPM3"	2
"NPPA"	2
"NPPB"	2
"NPPC"	2
"NPR2"	2
"NPR3"	2
"NPTX2"	2
"NPY"	2
"NPY2R"	2
"NPY5R"	2
"NQO1"	2
"NQO2"	2
"NR0B1"	2
"NR1D1"	2
"NR1D2"	2
"NR1H2"	2
"NR1H3"	2
"NR1H4"	2
"NR1I2"	2
"NR1I3"	2
"NR2C1"	2
"NR2E1"	2
"NR2E3"	2
"NR2F1"	2
"NR2F2"	2
"NR2F6"	2
"NR3C2"	2
"NR4A1"	2
"NR4A2"	2
"NR5A1"	2
"NR6A1"	2
"NRBF2"	2
"NRBP1"	2
"NRF1"	2
"NRG1"	2
"NRG2"	2
"NRIP2"	2
"NRL"	2
"NRM"	2
"NRN1"	2
"NRP1"	2
"NRP2"	2
"NRTN"	2
"NRXN1"	2
"NRXN3"	2
"NS4ATP2"	2
"NSBP1"	2
"NSD1"	2
"NSDHL"	2
"NSF"	2
"NSMAF"	2
"NSMCE1"	2
"NSUN3"	2
"NSUN4"	2
"NSUN5"	2
"NSUN5C"	2
"NSUN6"	2
"NT5C"	2
"NT5C1A"	2
"NT5C2"	2
"NT5C3L"	2
"NT5DC1"	2
"NT5DC3"	2
"NT5E"	2
"NTE"	2
"NTF3"	2
"NTF5"	2
"NTHL1"	2
"NTN1"	2
"NTN2L"	2
"NTN4"	2
"NTNG1"	2
"NTNG2"	2
"NTRK1"	2
"NTRK2"	2
"NTRK3"	2
"NTS"	2
"NTSR1"	2
"NTSR2"	2
"NUBP2"	2
"NUCB2"	2
"NUDC"	2
"NUDCD3"	2
"NUDT12"	2
"NUDT14"	2
"NUDT15"	2
"NUDT16"	2
"NUDT16L1"	2
"NUDT2"	2
"NUDT21"	2
"NUDT22"	2
"NUDT3"	2
"NUDT5"	2
"NUDT6"	2
"NUDT8"	2
"NUDT9"	2
"NUFIP1"	2
"NULP1"	2
"NUMB"	2
"NUMBL"	2
"NUP107"	2
"NUP133"	2
"NUP153"	2
"NUP155"	2
"NUP160"	2
"NUP188"	2
"NUP205"	2
"NUP210"	2
"NUP35"	2
"NUP43"	2
"NUP54"	2
"NUP88"	2
"NUP93"	2
"NUP98"	2
"NUPL1"	2
"NUPL2"	2
"NURIT"	2
"NUT"	2
"NUTF2"	2
"NVL"	2
"NXF2"	2
"NXF3"	2
"NXF5"	2
"NXN"	2
"NXPH3"	2
"NXPH4"	2
"NXT1"	2
"NXT2"	2
"NYD-SP18"	2
"NYD-SP26"	2
"NYX"	2
"OACT5"	2
"OAF"	2
"OAS1"	2
"OASL"	2
"OAT"	2
"OAZ2"	2
"OBFC1"	2
"OBFC2A"	2
"OBP2B"	2
"OBSCN"	2
"OCA2"	2
"OCIAD1"	2
"OCIAD2"	2
"OCLN"	2
"OCM"	2
"OCRL"	2
"ODC1"	2
"ODF2"	2
"ODF3"	2
"ODF3L1"	2
"OFCC1"	2
"OFD1"	2
"OGDHL"	2
"OGFR"	2
"OGG1"	2
"OGT"	2
"OKL38"	2
"OLFM1"	2
"OLFM4"	2
"OLFML1"	2
"OLFML2A"	2
"OLFML2B"	2
"OLFML3"	2
"OLIG3"	2
"ONECUT1"	2
"ONECUT2"	2
"OPA3"	2
"OPCML"	2
"OPHN1"	2
"OPN1LW"	2
"OPN1SW"	2
"OPRD1"	2
"OPRK1"	2
"OPRM1"	2
"OPTC"	2
"OPTN"	2
"OR10H1"	2
"OR10H2"	2
"OR10J1"	2
"OR12D2"	2
"OR12D3"	2
"OR1A2"	2
"OR1E1"	2
"OR1E2"	2
"OR1F1"	2
"OR1G1"	2
"OR1N1"	2
"OR2A4"	2
"OR2L13"	2
"OR2V2"	2
"OR2W1"	2
"OR3A1"	2
"OR5V1"	2
"OR6A2"	2
"OR7A17"	2
"OR7A5"	2
"OR7C1"	2
"OR7C2"	2
"OR8B8"	2
"ORAOV1"	2
"ORC1L"	2
"ORC3L"	2
"ORC4L"	2
"ORC5L"	2
"ORF1-FL49"	2
"ORM1"	2
"ORM2"	2
"ORMDL3"	2
"OS9"	2
"OSBP"	2
"OSBPL10"	2
"OSBPL11"	2
"OSBPL1A"	2
"OSBPL2"	2
"OSBPL3"	2
"OSBPL7"	2
"OSBPL8"	2
"OSCAR"	2
"OSM"	2
"OSMR"	2
"OSR1"	2
"OSRF"	2
"OSTalpha"	2
"OSTbeta"	2
"OSTF1"	2
"OSTM1"	2
"OTC"	2
"OTEX"	2
"OTOF"	2
"OTOP1"	2
"OTOP2"	2
"OTOP3"	2
"OTOR"	2
"OTOS"	2
"OTP"	2
"OTUB1"	2
"OTUB2"	2
"OTUD5"	2
"OTUD6A"	2
"OTUD6B"	2
"OTUD7"	2
"OTX1"	2
"OVCA2"	2
"OVGP1"	2
"OVOL2"	2
"OXA1L"	2
"OXCT1"	2
"OXCT2"	2
"OXER1"	2
"OXGR1"	2
"OXR1"	2
"OXSM"	2
"OXSR1"	2
"OXT"	2
"OXTR"	2
"P11"	2
"P15RS"	2
"P2RX1"	2
"P2RX3"	2
"P2RX4"	2
"P2RX5"	2
"P2RX7"	2
"P2RXL1"	2
"P2RY1"	2
"P2RY10"	2
"P2RY11"	2
"P2RY12"	2
"P2RY13"	2
"P2RY14"	2
"P2RY2"	2
"P2RY4"	2
"P2RY5"	2
"P2RY6"	2
"P4HA1"	2
"P4HA2"	2
"P4HA3"	2
"P4HB"	2
"P518"	2
"P53AIP1"	2
"P8"	2
"PABPC1"	2
"PABPC3"	2
"PABPC4"	2
"PABPC5"	2
"PABPN1"	2
"PACAP"	2
"PACS1"	2
"PACSIN1"	2
"PADI1"	2
"PADI2"	2
"PADI3"	2
"PADI4"	2
"PAEP"	2
"PAF1"	2
"PAFAH1B1"	2
"PAFAH1B2"	2
"PAFAH1B3"	2
"PAFAH2"	2
"PAG1"	2
"PAGE1"	2
"PAGE2"	2
"PAGE4"	2
"PAGE5"	2
"PAH"	2
"PAICS"	2
"PAIP1"	2
"PAIP2"	2
"PAK1"	2
"PAK2"	2
"PAK3"	2
"PAK4"	2
"PAK6"	2
"PAK7"	2
"PALM"	2
"PALM2-AKAP2"	2
"PAM"	2
"PANK1"	2
"PANK3"	2
"PANK4"	2
"PANX1"	2
"PANX2"	2
"PANX3"	2
"PAOX"	2
"PAPD1"	2
"PAPD4"	2
"PAPOLA"	2
"PAPOLG"	2
"PAPPA"	2
"PAPSS1"	2
"PAPSS2"	2
"PAQR4"	2
"PAQR5"	2
"PAQR6"	2
"PAQR7"	2
"PAQR9"	2
"PARC"	2
"PARD3"	2
"PARD6A"	2
"PARD6G"	2
"PARK2"	2
"PARK7"	2
"PARP1"	2
"PARP11"	2
"PARP12"	2
"PARP16"	2
"PARP2"	2
"PARP3"	2
"PARP4"	2
"PARP6"	2
"PARP8"	2
"PARP9"	2
"PARS2"	2
"PART1"	2
"PARVA"	2
"PARVB"	2
"PARVG"	2
"PASK"	2
"PATE"	2
"PAWR"	2
"PAX1"	2
"PAX2"	2
"PAX3"	2
"PAX4"	2
"PAX6"	2
"PAX7"	2
"PAX8"	2
"PAX9"	2
"PBK"	2
"PBOV1"	2
"PBX1"	2
"PBX2"	2
"PBX3"	2
"PBX4"	2
"PC"	2
"PCAF"	2
"PCBP1"	2
"PCBP2"	2
"PCBP3"	2
"PCBP4"	2
"PCCA"	2
"PCDH1"	2
"PCDH11Y"	2
"PCDH12"	2
"PCDH15"	2
"PCDH17"	2
"PCDH20"	2
"PCDH21"	2
"PCDH7"	2
"PCDH8"	2
"PCDH9"	2
"PCDHAC1"	2
"PCDHAC2"	2
"PCDHB1"	2
"PCDHB10"	2
"PCDHB12"	2
"PCDHB13"	2
"PCDHB15"	2
"PCDHB2"	2
"PCDHB3"	2
"PCDHB7"	2
"PCDHB8"	2
"PCDHGA12"	2
"PCDHGB4"	2
"PCDHGB7"	2
"PCDHGC4"	2
"PCDHGC5"	2
"PCGF1"	2
"PCGF2"	2
"PCGF3"	2
"PCGF4"	2
"PCGF5"	2
"PCGF6"	2
"PCK1"	2
"PCK2"	2
"PCMT1"	2
"PCMTD2"	2
"PCNA"	2
"PCNP"	2
"PCNT2"	2
"PCNX"	2
"PCOLCE"	2
"PCOLCE2"	2
"PCOLN3"	2
"PCP4"	2
"PCSK1"	2
"PCSK1N"	2
"PCSK4"	2
"PCSK5"	2
"PCSK6"	2
"PCSK9"	2
"PCTK1"	2
"PCTK2"	2
"PCTK3"	2
"PCTP"	2
"PCYOX1"	2
"PCYT1A"	2
"PCYT1B"	2
"PCYT2"	2
"PDAP1"	2
"PDCD1"	2
"PDCD10"	2
"PDCD1LG2"	2
"PDCD2"	2
"PDCD4"	2
"PDCD5"	2
"PDCD6"	2
"PDCD6IP"	2
"PDCD7"	2
"PDCD8"	2
"PDE10A"	2
"PDE1A"	2
"PDE1C"	2
"PDE2A"	2
"PDE3A"	2
"PDE3B"	2
"PDE4A"	2
"PDE4B"	2
"PDE4C"	2
"PDE4D"	2
"PDE4DIP"	2
"PDE5A"	2
"PDE6A"	2
"PDE6B"	2
"PDE6C"	2
"PDE6H"	2
"PDE7B"	2
"PDE8A"	2
"PDE8B"	2
"PDE9A"	2
"PDF"	2
"PDGFA"	2
"PDGFB"	2
"PDGFC"	2
"PDGFD"	2
"PDGFRA"	2
"PDGFRB"	2
"PDGFRL"	2
"PDHA1"	2
"PDHA2"	2
"PDHB"	2
"PDHX"	2
"PDIA2"	2
"PDIA3"	2
"PDIA4"	2
"PDIA5"	2
"PDIA6"	2
"PDILT"	2
"PDK1"	2
"PDK3"	2
"PDK4"	2
"PDLIM1"	2
"PDLIM2"	2
"PDLIM3"	2
"PDLIM4"	2
"PDLIM5"	2
"PDLIM7"	2
"PDP2"	2
"PDPK1"	2
"PDPN"	2
"PDRG1"	2
"PDSS2"	2
"PDXK"	2
"PDYN"	2
"PDZD3"	2
"PDZD4"	2
"PDZD8"	2
"PDZK1"	2
"PDZK1IP1"	2
"PDZK3"	2
"PDZRN3"	2
"PDZRN4"	2
"PEA15"	2
"PEBP1"	2
"PECAM1"	2
"PECI"	2
"PELI2"	2
"PENK"	2
"PEPD"	2
"PEPP-2"	2
"PER1"	2
"PER2"	2
"PER3"	2
"PERP"	2
"PES1"	2
"PET112L"	2
"PEX10"	2
"PEX11A"	2
"PEX11B"	2
"PEX11G"	2
"PEX12"	2
"PEX13"	2
"PEX14"	2
"PEX16"	2
"PEX19"	2
"PEX26"	2
"PEX3"	2
"PEX5"	2
"PEX5L"	2
"PEX6"	2
"PEX7"	2
"PF4"	2
"PF4V1"	2
"PFAAP5"	2
"PFAS"	2
"PFC"	2
"PFDN1"	2
"PFDN2"	2
"PFDN5"	2
"PFDN6"	2
"PFKFB1"	2
"PFKFB2"	2
"PFKFB3"	2
"PFKFB4"	2
"PFKL"	2
"PFKP"	2
"PFN1"	2
"PFN2"	2
"PFN4"	2
"Pfs2"	2
"PFTK1"	2
"PGA5"	2
"PGAM1"	2
"PGAM2"	2
"PGAM5"	2
"PGAP1"	2
"PGBD3"	2
"PGBD4"	2
"PGBD5"	2
"PGC"	2
"PGCP"	2
"PGD"	2
"PGEA1"	2
"PGF"	2
"PGGT1B"	2
"PGK1"	2
"PGK2"	2
"PGLS"	2
"PGLYRP1"	2
"PGLYRP2"	2
"PGLYRP3"	2
"PGM1"	2
"PGM2"	2
"PGM2L1"	2
"PGM3"	2
"PGM5"	2
"PGPEP1"	2
"PGR"	2
"PGRMC1"	2
"PGRMC2"	2
"PH-4"	2
"PHACS"	2
"PHACTR2"	2
"PHACTR3"	2
"PHB"	2
"PHB2"	2
"PHC1"	2
"PHC2"	2
"PHCA"	2
"PHF1"	2
"PHF10"	2
"PHF12"	2
"PHF13"	2
"PHF15"	2
"PHF16"	2
"PHF2"	2
"PHF20L1"	2
"PHF21A"	2
"PHF21B"	2
"PHF22"	2
"PHF3"	2
"PHF5A"	2
"PHF6"	2
"PHF8"	2
"PHGDH"	2
"PHGDHL1"	2
"PHIP"	2
"PHKA1"	2
"PHKA2"	2
"PHKB"	2
"PHKG1"	2
"PHKG2"	2
"PHLDA1"	2
"PHLDA3"	2
"PHLDB1"	2
"PHLDB3"	2
"PHOSPHO1"	2
"PHOX2A"	2
"PHOX2B"	2
"PHPT1"	2
"PHTF1"	2
"PHYH"	2
"PHYH2"	2
"PHYHD1"	2
"PHYHIP"	2
"PHYHIPL"	2
"PI15"	2
"PI3"	2
"PI4K2B"	2
"PI4KII"	2
"PIAS1"	2
"PIAS3"	2
"PIAS4"	2
"PIB5PA"	2
"PICALM"	2
"PIG38"	2
"PIGB"	2
"PIGC"	2
"PIGF"	2
"PIGH"	2
"PIGK"	2
"PIGL"	2
"PIGM"	2
"PIGQ"	2
"PIGR"	2
"PIGS"	2
"PIGT"	2
"PIGV"	2
"PIGY"	2
"PIGZ"	2
"PIK3C2A"	2
"PIK3C2B"	2
"PIK3C3"	2
"PIK3CA"	2
"PIK3CB"	2
"PIK3CD"	2
"PIK3R1"	2
"PIK3R2"	2
"PIK3R3"	2
"PIK3R4"	2
"PIK3R5"	2
"PIK4CA"	2
"PIK4CB"	2
"PILRA"	2
"PIM1"	2
"PIM2"	2
"PIN1"	2
"PIN4"	2
"PINK1"	2
"PIP"	2
"PIP3-E"	2
"PIP5K1A"	2
"PIP5K1B"	2
"PIP5K2A"	2
"PIP5K2B"	2
"PIP5K2C"	2
"PIP5K3"	2
"PIP5KL1"	2
"PIPOX"	2
"PIR"	2
"PISD"	2
"PITPNA"	2
"PITPNB"	2
"PITPNM2"	2
"PITPNM3"	2
"PITX2"	2
"PITX3"	2
"PIWIL1"	2
"PIWIL2"	2
"PKD1"	2
"PKD2"	2
"PKD2L1"	2
"PKDREJ"	2
"PKHD1"	2
"PKIA"	2
"PKIB"	2
"PKIG"	2
"PKLR"	2
"PKMYT1"	2
"PKN1"	2
"PKN2"	2
"PKN3"	2
"PKNOX1"	2
"PKP1"	2
"PKP2"	2
"PKP3"	2
"PKP4"	2
"PLA2G12A"	2
"PLA2G12B"	2
"PLA2G1B"	2
"PLA2G2A"	2
"PLA2G2D"	2
"PLA2G2E"	2
"PLA2G2F"	2
"PLA2G3"	2
"PLA2G4C"	2
"PLA2G4E"	2
"PLA2G5"	2
"PLA2G6"	2
"PLA2R1"	2
"PLAA"	2
"PLAC1"	2
"PLAC2"	2
"PLAC8"	2
"PLAG1"	2
"PLAT"	2
"PLAU"	2
"PLCB1"	2
"PLCB2"	2
"PLCD1"	2
"PLCE1"	2
"PLCG1"	2
"PLCG2"	2
"PLCL1"	2
"PLCXD2"	2
"PLCZ1"	2
"PLD2"	2
"PLD3"	2
"PLD4"	2
"PLD5"	2
"PLEK"	2
"PLEK2"	2
"PLEKHA1"	2
"PLEKHA4"	2
"PLEKHA5"	2
"PLEKHA6"	2
"PLEKHA8"	2
"PLEKHA9"	2
"PLEKHB1"	2
"PLEKHB2"	2
"PLEKHC1"	2
"PLEKHF1"	2
"PLEKHF2"	2
"PLEKHG2"	2
"PLEKHG5"	2
"PLEKHG6"	2
"PLEKHH2"	2
"PLEKHH3"	2
"PLEKHJ1"	2
"PLEKHK1"	2
"PLEKHO1"	2
"PLEKHQ1"	2
"PLGLB2"	2
"PLIN"	2
"PLK1"	2
"PLK2"	2
"PLK3"	2
"PLK4"	2
"PLOD1"	2
"PLOD2"	2
"PLOD3"	2
"PLP1"	2
"PLP2"	2
"PLS3"	2
"PLSCR1"	2
"PLSCR2"	2
"PLSCR4"	2
"PLTP"	2
"PLUNC"	2
"PLXDC1"	2
"PLXDC2"	2
"PLXNA3"	2
"PLXNA4B"	2
"PLXNB1"	2
"PLXNB3"	2
"PMAIP1"	2
"PMCHL1"	2
"PMCHL2"	2
"PMF1"	2
"PMM1"	2
"PMM2"	2
"PMP22"	2
"PMPCB"	2
"PMS2"	2
"PMS2L3"	2
"PMVK"	2
"PNLDC1"	2
"PNLIPRP2"	2
"PNMA1"	2
"PNMA3"	2
"PNMA5"	2
"PNMA6A"	2
"PNMT"	2
"PNN"	2
"PNOC"	2
"PNPLA2"	2
"PNPLA4"	2
"PNPLA5"	2
"PNPO"	2
"PNPT1"	2
"PODN"	2
"PODXL"	2
"PODXL2"	2
"POF1B"	2
"POGK"	2
"POGZ"	2
"POLA2"	2
"POLB"	2
"POLD1"	2
"POLD2"	2
"POLD3"	2
"POLD4"	2
"POLE"	2
"POLE3"	2
"POLE4"	2
"POLG"	2
"POLG2"	2
"POLH"	2
"POLR1B"	2
"POLR1C"	2
"POLR2A"	2
"POLR2B"	2
"POLR2C"	2
"POLR2D"	2
"POLR2E"	2
"POLR2F"	2
"POLR2J"	2
"POLR2J2"	2
"POLR2K"	2
"POLR2L"	2
"POLR3A"	2
"POLR3B"	2
"POLR3C"	2
"POLR3E"	2
"POLR3F"	2
"POLR3GL"	2
"POLR3K"	2
"POLRMT"	2
"POLS"	2
"POM121"	2
"POMC"	2
"POMGNT1"	2
"POMT1"	2
"POMT2"	2
"POMZP3"	2
"PON2"	2
"PON3"	2
"POP5"	2
"POP7"	2
"POPDC2"	2
"POPDC3"	2
"POR"	2
"PORCN"	2
"POT1"	2
"POU2F1"	2
"POU2F2"	2
"POU3F1"	2
"POU3F2"	2
"POU3F3"	2
"POU3F4"	2
"POU4F1"	2
"POU4F2"	2
"POU4F3"	2
"POU5F1"	2
"POU6F1"	2
"POU6F2"	2
"PP2447"	2
"PPA1"	2
"PPA2"	2
"PPAN"	2
"PPAP2B"	2
"PPAP2C"	2
"PPAPDC3"	2
"PPARA"	2
"PPARGC1A"	2
"PPARGC1B"	2
"PPAT"	2
"PPBPL2"	2
"PPEF1"	2
"PPEF2"	2
"PPFIA1"	2
"PPFIA2"	2
"PPFIA3"	2
"PPFIBP1"	2
"PPGB"	2
"PPHLN1"	2
"PPIA"	2
"PPIB"	2
"PPIC"	2
"PPIE"	2
"PPIF"	2
"PPIG"	2
"PPIH"	2
"PPIL1"	2
"PPIL3"	2
"PPIL5"	2
"PPIL6"	2
"PPL"	2
"PPM1A"	2
"PPM1B"	2
"PPM1D"	2
"PPM1E"	2
"PPM1F"	2
"PPM1G"	2
"PPM1J"	2
"PPM1M"	2
"PPM2C"	2
"PPOX"	2
"PPP1CA"	2
"PPP1CC"	2
"PPP1R10"	2
"PPP1R11"	2
"PPP1R12A"	2
"PPP1R12B"	2
"PPP1R12C"	2
"PPP1R13B"	2
"PPP1R13L"	2
"PPP1R14A"	2
"PPP1R14C"	2
"PPP1R14D"	2
"PPP1R15A"	2
"PPP1R15B"	2
"PPP1R16A"	2
"PPP1R16B"	2
"PPP1R1A"	2
"PPP1R1B"	2
"PPP1R2"	2
"PPP1R3B"	2
"PPP1R3C"	2
"PPP1R3D"	2
"PPP1R8"	2
"PPP2CA"	2
"PPP2CB"	2
"PPP2R1A"	2
"PPP2R1B"	2
"PPP2R2A"	2
"PPP2R2B"	2
"PPP2R2D"	2
"PPP2R3A"	2
"PPP2R4"	2
"PPP2R5A"	2
"PPP2R5B"	2
"PPP2R5C"	2
"PPP2R5D"	2
"PPP2R5E"	2
"PPP3CA"	2
"PPP3CB"	2
"PPP3CC"	2
"PPP3R1"	2
"PPP3R2"	2
"PPP4C"	2
"PPP4R1"	2
"PPP4R2"	2
"PPP5C"	2
"PPP6C"	2
"PPRC1"	2
"PPT1"	2
"PPT2"	2
"PPWD1"	2
"PPY"	2
"PQBP1"	2
"PQLC1"	2
"PQLC2"	2
"PQLC3"	2
"PRAC"	2
"PRAF2"	2
"PRAMEF1"	2
"PRAMEF2"	2
"PRAP1"	2
"PRB2"	2
"PRB4"	2
"PRC1"	2
"PRCC"	2
"PRCP"	2
"PRDM1"	2
"PRDM10"	2
"PRDM11"	2
"PRDM12"	2
"PRDM14"	2
"PRDM15"	2
"PRDM16"	2
"PRDM4"	2
"PRDX1"	2
"PRDX2"	2
"PRDX3"	2
"PRDX4"	2
"PRDX6"	2
"PREB"	2
"PREI3"	2
"PRELP"	2
"PREP"	2
"PREX1"	2
"PRF1"	2
"PRG-3"	2
"PRG1"	2
"PRG4"	2
"PRH1"	2
"PRH2"	2
"PRIC285"	2
"PRICKLE1"	2
"PRICKLE2"	2
"PRIM1"	2
"PRIM2A"	2
"PRIMA1"	2
"PRKAA2"	2
"PRKAB1"	2
"PRKAB2"	2
"PRKACA"	2
"PRKACB"	2
"PRKAG1"	2
"PRKAG2"	2
"PRKAG3"	2
"PRKAR1A"	2
"PRKAR2A"	2
"PRKAR2B"	2
"PRKCABP"	2
"PRKCB1"	2
"PRKCBP1"	2
"PRKCD"	2
"PRKCE"	2
"PRKCG"	2
"PRKCH"	2
"PRKCI"	2
"PRKCQ"	2
"PRKCSH"	2
"PRKCZ"	2
"PRKD2"	2
"PRKG1"	2
"PRKRA"	2
"PRKRIR"	2
"PRKX"	2
"PRLH"	2
"PRLHR"	2
"PRLR"	2
"PRM1"	2
"PRMT1"	2
"PRMT2"	2
"PRMT7"	2
"PRMT8"	2
"PRND"	2
"PRNP"	2
"PRO0149"	2
"PRO1580"	2
"PROC"	2
"PROCA1"	2
"PROCR"	2
"PRODH"	2
"PRODH2"	2
"PROK1"	2
"PROK2"	2
"PROKR1"	2
"PROKR2"	2
"PROL1"	2
"PROM1"	2
"PROM2"	2
"PROP1"	2
"PROS1"	2
"PROSC"	2
"PROX1"	2
"PROZ"	2
"PRP2"	2
"PRPF19"	2
"PRPF31"	2
"PRPF38B"	2
"PRPF39"	2
"PRPF40B"	2
"PRPF4B"	2
"PRPF8"	2
"PRPH"	2
"PRPS1"	2
"PRPS2"	2
"PRPSAP1"	2
"PRPSAP2"	2
"PRR11"	2
"PRR3"	2
"PRR5"	2
"PRR7"	2
"PRRG2"	2
"PRRG4"	2
"PRRT1"	2
"PRRT2"	2
"PRRX1"	2
"PRRX2"	2
"PRSS12"	2
"PRSS16"	2
"PRSS2"	2
"PRSS21"	2
"PRSS22"	2
"PRSS23"	2
"PRSS27"	2
"PRSS3"	2
"PRSS35"	2
"PRSSL1"	2
"PRTFDC1"	2
"PRTN3"	2
"PRUNE"	2
"PRX"	2
"PSAP"	2
"PSARL"	2
"PSAT1"	2
"PSCA"	2
"PSCD1"	2
